RequestID,RequestDateKey,ClosedDateKey,ClientID,AdvisorID,EmployerID,RequestType,Touchpoint,Severity,SLA_Days,ActualDays,ResolutionStatus,CSAT
REQ031460962389,20230126,20230126,CLT474689266,,EMP73094099,Password Reset,Call Centre,Low,1,0,Resolved,
REQ683498250120,20250615,20250616,CLT141835287,,,Claim Inquiry,Email,Low,2,1,Resolved,3
REQ813883698388,20251208,20251208,CLT471104540,ADV5375311,EMP97256602,Coverage Question,Email,Medium,2,0,Resolved,4
REQ254864596919,20230319,20230322,CLT899718482,,EMP91259675,Address Change,Chat,Low,3,3,Resolved,3
REQ159171662449,20231118,20231123,CLT212874529,ADV8268494,,Beneficiary Update,Call Centre,Medium,5,5,Resolved,4
REQ482449892656,20250710,,CLT796254430,ADV8274365,EMP42804352,Password Reset,Call Centre,Medium,1,,Escalated,
REQ719772647658,20240814,20240814,CLT960160108,ADV4437550,,Claim Inquiry,Call Centre,Medium,2,0,Resolved,5
REQ729644059550,20240510,,CLT291869111,ADV9905443,,Appeal,Call Centre,Low,10,,Pending,
REQ255182599882,20230120,20230122,CLT635980038,ADV4593858,EMP25684028,Claim Inquiry,Call Centre,Low,2,2,Resolved,
REQ696261960042,20230702,20230703,CLT237577711,ADV6019204,EMP86989228,Password Reset,Advisor Portal,Low,1,1,Resolved,4
REQ153469336254,20250624,20250628,CLT013242230,ADV4126894,EMP63728301,Address Change,Client Portal/App,Low,3,4,Resolved,5
REQ046637548520,20231217,20231219,CLT018025029,,EMP38247990,Advisor Support,Client Portal/App,Low,2,2,Resolved,3
REQ282967491945,20240618,20240620,CLT542550608,ADV8268494,EMP11300900,Claim Inquiry,Advisor Portal,Medium,2,2,Resolved,
REQ662737117725,20240705,,CLT738155219,ADV3589506,,Payment Issue,Call Centre,Low,2,,Escalated,
REQ916206888656,20250808,,CLT178597577,,,Plan Setup,Call Centre,Low,7,,Escalated,
REQ592608440522,20251207,20251207,CLT362260374,ADV6777505,EMP66566074,Payment Issue,Call Centre,Low,2,0,Resolved,4
REQ077114847294,20230803,20230806,CLT082660291,,,Claim Inquiry,Email,Medium,2,3,Resolved,
REQ511339762650,20240325,20240329,CLT922551584,ADV7303769,,Address Change,Email,Low,3,4,Resolved,4
REQ288159234560,20231228,20231228,CLT130545964,ADV6467727,,Payment Issue,Client Portal/App,Low,2,0,Resolved,4
REQ999074478479,20240823,,CLT815695178,ADV1556184,EMP81961493,Claim Inquiry,Call Centre,Medium,2,,Escalated,
REQ705388954734,20251227,20251229,CLT453593224,,EMP15700806,Claim Inquiry,Client Portal/App,Low,2,2,Resolved,
REQ443641468695,20240720,,CLT102753286,ADV6983708,,Claim Inquiry,Call Centre,Medium,2,,Escalated,
REQ403278963912,20230120,20230124,CLT824946507,ADV7284447,,Claim Inquiry,Call Centre,Medium,2,4,Resolved,3
REQ058146820903,20230626,20230629,CLT358383104,,EMP63116236,Claim Inquiry,Call Centre,Low,2,3,Resolved,4
REQ641591373726,20240721,20240724,CLT876460248,ADV2833665,EMP99703495,Payment Issue,Client Portal/App,Low,2,3,Resolved,
REQ618722855130,20240203,20240203,CLT770219345,,,Password Reset,Chat,Low,1,0,Resolved,
REQ938991380550,20240820,20240823,CLT101519383,,EMP92857814,Address Change,Client Portal/App,Medium,3,3,Resolved,
REQ397876757238,20240901,20240902,CLT752498166,,EMP21917805,Claim Inquiry,Call Centre,Low,2,1,Resolved,4
REQ790548506049,20240818,20240821,CLT394495536,,EMP50419325,Coverage Question,Call Centre,Medium,2,3,Resolved,4
REQ027338282050,20250404,20250404,CLT061457797,,,Coverage Question,Advisor Portal,Low,2,0,Resolved,
REQ981994794243,20230914,20230916,CLT003132739,ADV3477567,EMP77320992,Coverage Question,Call Centre,Medium,2,2,Resolved,5
REQ618021183413,20250909,20250913,CLT007185294,ADV5152685,,Address Change,Chat,High,3,4,Resolved,5
REQ193983386686,20230120,20230123,CLT707243563,ADV6535026,,Payment Issue,Call Centre,Medium,2,3,Resolved,
REQ627261200191,20241022,20241024,CLT980748317,,,Payment Issue,Email,Medium,2,2,Resolved,4
REQ481687741121,20240625,20240626,CLT020908868,,EMP63633655,Claim Inquiry,Advisor Portal,Medium,2,1,Resolved,4
REQ239116294718,20230226,,CLT144392300,ADV6657853,EMP07904412,Beneficiary Update,Client Portal/App,Medium,5,,Pending,
REQ978431222251,20240605,20240610,CLT419713714,,EMP27571824,Beneficiary Update,Call Centre,Low,5,5,Resolved,
REQ876726032139,20230401,20230403,CLT923273413,ADV1463527,,Claim Inquiry,Call Centre,Low,2,2,Resolved,5
REQ777818966509,20230610,20230611,CLT964867330,ADV2783919,EMP62209172,Advisor Support,Email,Low,2,1,Resolved,4
REQ201186774315,20240426,20240502,CLT308146065,ADV0796829,EMP48223311,Beneficiary Update,Advisor Portal,Medium,5,6,Resolved,4
REQ739923835736,20240223,,CLT248874495,ADV7413491,EMP79949566,Password Reset,Call Centre,Low,1,,Escalated,
REQ380694912868,20250604,20250608,CLT978744371,ADV3964002,EMP50547896,Claim Inquiry,Client Portal/App,Low,2,4,Resolved,4
REQ467801098989,20231127,20231203,CLT674545872,ADV9905443,EMP04946277,Plan Setup,Advisor Portal,Medium,7,6,Resolved,4
REQ038216435975,20230528,20230601,CLT347011182,ADV2457415,,Beneficiary Update,Call Centre,Low,5,4,Resolved,4
REQ332537307141,20250214,20250224,CLT484619707,ADV1029692,,Appeal,Call Centre,Low,10,10,Resolved,3
REQ257621459973,20250607,20250608,CLT528123891,ADV8754851,,Coverage Question,Chat,Medium,2,1,Resolved,
REQ771522493283,20251224,20251227,CLT194196135,ADV5552625,EMP48223311,Claim Inquiry,Client Portal/App,Low,2,3,Resolved,4
REQ439044441926,20240227,,CLT102345674,ADV3628937,,Password Reset,Call Centre,Low,1,,Escalated,
REQ940586552819,20230701,20230701,CLT248516532,ADV1818717,EMP19240120,Coverage Question,Client Portal/App,Low,2,0,Resolved,4
REQ821794659325,20250614,20250616,CLT500587014,ADV7276536,,Payment Issue,Chat,Low,2,2,Resolved,4
REQ263061967886,20251128,20251130,CLT923801057,ADV4295753,,Coverage Question,Call Centre,Low,2,2,Resolved,3
REQ263605009028,20240120,20240122,CLT254115223,ADV0462046,EMP51730910,Claim Inquiry,Email,Medium,2,2,Resolved,4
REQ454697439128,20230613,20230620,CLT480720004,ADV2846008,EMP14282158,Plan Setup,Chat,Low,7,7,Resolved,5
REQ372896293467,20230413,20230414,CLT272869108,ADV7830378,EMP97186519,Claim Inquiry,Call Centre,Low,2,1,Resolved,5
REQ392488943388,20231015,20231018,CLT331191324,ADV8466375,,Coverage Question,Call Centre,Medium,2,3,Resolved,
REQ035598848311,20231222,20231223,CLT455407876,,,Coverage Question,Chat,Low,2,1,Resolved,4
REQ174765530357,20240717,20240718,CLT336835468,ADV4563891,EMP66137610,Coverage Question,Client Portal/App,Low,2,1,Resolved,4
REQ559893075717,20251108,20251110,CLT369339388,,,Payment Issue,Client Portal/App,Low,2,2,Resolved,5
REQ513470196263,20240907,20240907,CLT527687157,ADV9813773,,Claim Inquiry,Advisor Portal,Low,2,0,Resolved,4
REQ334642278320,20240220,20240223,CLT232654789,ADV6801368,,Claim Inquiry,Email,Low,2,3,Resolved,5
REQ860432996649,20251022,20251022,CLT456019019,ADV7158971,,Password Reset,Call Centre,Low,1,0,Resolved,3
REQ482234776197,20240721,20240725,CLT895920884,,EMP83503519,Address Change,Call Centre,Low,3,4,Resolved,
REQ604431114189,20250716,20250724,CLT737678447,ADV2333456,EMP35339303,Plan Setup,Call Centre,Medium,7,8,Resolved,
REQ692921260334,20241024,20241026,CLT319462390,ADV3217875,EMP07476436,Password Reset,Call Centre,High,1,2,Resolved,
REQ565352098557,20250505,,CLT805215777,ADV4593858,EMP85753667,Claim Inquiry,Client Portal/App,Medium,2,,Escalated,
REQ390884773473,20230917,,CLT664537828,ADV8574469,,Coverage Question,Call Centre,Low,2,,Escalated,
REQ299700278978,20240919,20240921,CLT779194223,ADV6722466,,Password Reset,Client Portal/App,Medium,1,2,Resolved,4
REQ439693835292,20240417,20240419,CLT862298370,ADV1255817,EMP96598400,Claim Inquiry,Call Centre,Low,2,2,Resolved,
REQ315158382918,20230202,20230202,CLT297523493,,EMP69740806,Coverage Question,Email,Low,2,0,Resolved,4
REQ742911102941,20251114,20251114,CLT131284472,ADV3514980,,Coverage Question,Client Portal/App,Low,2,0,Resolved,
REQ834597420979,20230220,20230220,CLT967343788,ADV0118157,,Coverage Question,Call Centre,Medium,2,0,Resolved,
REQ949390036284,20240525,20240530,CLT093596538,ADV9881375,EMP87686345,Beneficiary Update,Advisor Portal,Low,5,5,Resolved,
REQ511164031605,20250215,20250303,CLT590308183,ADV4086020,,Appeal,Call Centre,High,10,16,Resolved,4
REQ533273849906,20240927,20240928,CLT127567765,ADV3780064,EMP00308058,Password Reset,Client Portal/App,Low,1,1,Resolved,
REQ329711069594,20230301,20230301,CLT395287426,,EMP76605904,Password Reset,Email,High,1,0,Resolved,
REQ013198595438,20240602,20240602,CLT374233932,ADV5235151,EMP35137215,Advisor Support,Call Centre,Low,2,0,Resolved,
REQ906193521916,20240904,20240904,CLT605742922,ADV2840783,,Payment Issue,Chat,Low,2,0,Resolved,3
REQ385603008082,20250404,20250408,CLT022067010,ADV2980924,EMP56418798,Claim Inquiry,Advisor Portal,Low,2,4,Resolved,4
REQ073336246159,20250219,20250222,CLT650534332,ADV0687582,,Coverage Question,Call Centre,Low,2,3,Resolved,
REQ319818950114,20230412,20230415,CLT646654719,ADV3809811,EMP18763346,Claim Inquiry,Email,High,2,3,Resolved,
REQ944058567471,20230926,,CLT406752047,ADV0044032,EMP16277695,Advisor Support,Email,Low,2,,Pending,
REQ405655536763,20240509,20240518,CLT422812275,,EMP94186703,Appeal,Call Centre,Low,10,9,Resolved,5
REQ128507349981,20250803,20250803,CLT434060784,,EMP68133320,Coverage Question,Email,Medium,2,0,Resolved,4
REQ456267683915,20240906,20240907,CLT036497940,,EMP47002610,Payment Issue,Client Portal/App,Low,2,1,Resolved,
REQ684360066379,20240718,20240720,CLT473773049,ADV1462560,,Advisor Support,Advisor Portal,Low,2,2,Resolved,4
REQ459905363153,20240613,20240613,CLT229783119,ADV4626663,EMP24644915,Payment Issue,Client Portal/App,Medium,2,0,Resolved,5
REQ799791402378,20250805,,CLT975093686,,EMP05753837,Payment Issue,Client Portal/App,Low,2,,Pending,
REQ720582016423,20240508,,CLT346546940,ADV4295753,EMP76021702,Claim Inquiry,Call Centre,High,2,,Pending,
REQ937605139233,20231104,20231104,CLT186547663,ADV6638018,,Claim Inquiry,Call Centre,Medium,2,0,Resolved,
REQ304599995280,20250321,20250321,CLT923086587,,EMP50395950,Password Reset,Advisor Portal,Low,1,0,Resolved,5
REQ126664252437,20241024,,CLT173202413,,,Payment Issue,Call Centre,Medium,2,,Escalated,
REQ630745987334,20231116,,CLT997973799,ADV4258749,,Advisor Support,Chat,Low,2,,Pending,
REQ619353924483,20230107,20230115,CLT727432039,ADV4987087,,Appeal,Call Centre,Low,10,8,Resolved,
REQ347334935482,20231001,20231002,CLT728758239,,EMP24244057,Advisor Support,Call Centre,Low,2,1,Resolved,
REQ191853182481,20230509,20230511,CLT776024113,,,Advisor Support,Chat,Low,2,2,Resolved,
REQ021144441582,20250106,20250108,CLT226018362,,,Password Reset,Call Centre,Low,1,2,Resolved,5
REQ503182239113,20241012,20241015,CLT608673077,,,Claim Inquiry,Chat,Low,2,3,Resolved,4
REQ925025436829,20250625,,CLT217497170,ADV4338714,EMP76605904,Beneficiary Update,Advisor Portal,Low,5,,Escalated,
REQ431594350665,20230821,20230823,CLT947026402,ADV4107922,,Claim Inquiry,Call Centre,Low,2,2,Resolved,
REQ003590661524,20250521,20250530,CLT374728864,,,Plan Setup,Advisor Portal,Medium,7,9,Resolved,
REQ959695850196,20251116,,CLT464732625,ADV5552625,,Password Reset,Advisor Portal,Low,1,,Pending,
REQ626823808081,20230915,20230916,CLT627005751,ADV1828054,,Advisor Support,Call Centre,Low,2,1,Resolved,4
REQ416927630818,20241219,20241220,CLT743385047,ADV6898787,EMP31358376,Payment Issue,Call Centre,Low,2,1,Resolved,3
REQ860690287591,20250608,20250610,CLT514973390,,,Claim Inquiry,Client Portal/App,Low,2,2,Resolved,
REQ737418085937,20250312,,CLT296101504,ADV3217875,EMP95003718,Plan Setup,Call Centre,Medium,7,,Escalated,
REQ146698137926,20250501,,CLT947804741,,,Claim Inquiry,Client Portal/App,Medium,2,,Pending,
REQ714935086614,20231106,20231108,CLT969375369,ADV4355340,EMP73376898,Payment Issue,Email,Low,2,2,Resolved,
REQ403248905068,20250927,20250929,CLT606646121,ADV5794798,,Advisor Support,Client Portal/App,Low,2,2,Resolved,4
REQ630188145925,20241018,,CLT437103031,ADV4781631,,Address Change,Advisor Portal,Low,3,,Escalated,
REQ381246612210,20241111,20241113,CLT853269924,,,Address Change,Client Portal/App,Low,3,2,Resolved,
REQ245288202078,20241003,20241004,CLT271943914,ADV7054906,EMP25582948,Coverage Question,Call Centre,Low,2,1,Resolved,4
REQ918176985463,20240910,20240912,CLT496615162,ADV6940993,,Coverage Question,Advisor Portal,Low,2,2,Resolved,5
REQ160062111995,20231104,20231106,CLT386841499,ADV0743615,,Advisor Support,Call Centre,Low,2,2,Resolved,
REQ672180532243,20250313,20250318,CLT046365601,ADV2495596,EMP19877503,Beneficiary Update,Advisor Portal,Low,5,5,Resolved,4
REQ989731441926,20230326,,CLT158677893,ADV9813773,,Advisor Support,Advisor Portal,Low,2,,Escalated,
REQ673026085554,20250908,,CLT211132733,ADV5273388,,Claim Inquiry,Client Portal/App,Low,2,,Pending,
REQ463827075599,20250823,20250826,CLT214927282,,EMP08451612,Claim Inquiry,Call Centre,Medium,2,3,Resolved,5
REQ719187647501,20231107,20231110,CLT038926488,ADV3964002,EMP59553158,Coverage Question,Client Portal/App,Medium,2,3,Resolved,4
REQ414273942408,20230128,20230128,CLT390145043,ADV8476677,EMP37525827,Password Reset,Client Portal/App,Low,1,0,Resolved,5
REQ374331404732,20240424,20240427,CLT078884638,ADV6422244,,Coverage Question,Chat,Low,2,3,Resolved,4
REQ549553180573,20250101,,CLT676821145,ADV8746433,EMP98992234,Password Reset,Call Centre,Low,1,,Pending,
REQ689935556285,20250413,,CLT678914381,ADV1981475,EMP17940815,Password Reset,Advisor Portal,Low,1,,Escalated,
REQ494605859027,20251006,20251008,CLT098489312,ADV6821408,EMP51098121,Address Change,Client Portal/App,Low,3,2,Resolved,4
REQ383184716650,20240421,20240428,CLT742206740,,EMP03795346,Plan Setup,Email,Low,7,7,Resolved,
REQ026539674426,20250720,20250720,CLT520677080,ADV5281656,,Payment Issue,Email,Low,2,0,Resolved,3
REQ111255423454,20250418,,CLT841773157,,,Claim Inquiry,Client Portal/App,Medium,2,,Pending,
REQ336014184247,20231003,,CLT234131746,,,Claim Inquiry,Advisor Portal,Low,2,,Escalated,
REQ385432682405,20250826,20250906,CLT139116106,ADV2977102,,Appeal,Call Centre,Medium,10,11,Resolved,5
REQ471621347158,20250519,20250522,CLT265669933,ADV9270549,EMP77348517,Coverage Question,Client Portal/App,Low,2,3,Resolved,
REQ743047112000,20240307,20240309,CLT227162846,ADV4086020,EMP45017705,Coverage Question,Email,Medium,2,2,Resolved,5
REQ790537585724,20231121,20231123,CLT074748342,ADV0708482,,Coverage Question,Call Centre,Low,2,2,Resolved,4
REQ764645888412,20230515,20230516,CLT973849086,ADV8255683,EMP51098121,Claim Inquiry,Call Centre,Low,2,1,Resolved,
REQ174096250778,20250819,20250819,CLT918460307,ADV1725864,,Advisor Support,Email,Low,2,0,Resolved,4
REQ541207440843,20230923,20230925,CLT764356691,ADV4857794,EMP69740806,Payment Issue,Client Portal/App,Low,2,2,Resolved,4
REQ898447055680,20231008,20231019,CLT492085092,ADV4236032,EMP40240349,Appeal,Call Centre,Low,10,11,Resolved,
REQ720659339029,20240425,,CLT999747260,ADV9777492,,Password Reset,Call Centre,Low,1,,Escalated,
REQ315567950207,20230103,20230105,CLT071251873,ADV5202250,EMP50547896,Advisor Support,Chat,Low,2,2,Resolved,5
REQ734468159606,20240309,20240310,CLT493993464,,EMP00367831,Claim Inquiry,Email,Low,2,1,Resolved,5
REQ477409788215,20240501,20240502,CLT597109680,,EMP50024740,Coverage Question,Call Centre,Low,2,1,Resolved,
REQ667613886658,20251218,,CLT929083221,,,Claim Inquiry,Call Centre,Low,2,,Escalated,
REQ282154757091,20251125,20251127,CLT906970379,ADV5025496,EMP56632735,Payment Issue,Advisor Portal,Low,2,2,Resolved,4
REQ120813476147,20240221,20240223,CLT498402977,ADV5799899,EMP97559238,Advisor Support,Client Portal/App,Medium,2,2,Resolved,
REQ056321548906,20230627,20230630,CLT060121985,ADV0339308,EMP62212170,Address Change,Email,Low,3,3,Resolved,5
REQ789182552930,20230525,,CLT818752248,ADV4617170,EMP53329642,Password Reset,Client Portal/App,Low,1,,Escalated,
REQ717955086699,20250927,20250928,CLT219296330,ADV9202880,EMP28274235,Advisor Support,Call Centre,Low,2,1,Resolved,4
REQ605661271697,20230309,,CLT406434936,ADV4308904,,Payment Issue,Call Centre,Low,2,,Pending,
REQ082201251527,20241128,20241129,CLT867537834,,EMP84976957,Claim Inquiry,Call Centre,Medium,2,1,Resolved,
REQ576620581912,20250519,20250521,CLT127559487,,,Coverage Question,Call Centre,Medium,2,2,Resolved,4
REQ143461921657,20250621,20250621,CLT327071990,ADV0952669,,Claim Inquiry,Call Centre,Low,2,0,Resolved,4
REQ525117798436,20251003,20251004,CLT153367460,ADV8754851,,Advisor Support,Client Portal/App,Medium,2,1,Resolved,4
REQ138913061429,20251127,20251128,CLT856774630,ADV6535026,EMP77975425,Claim Inquiry,Client Portal/App,Low,2,1,Resolved,5
REQ712195420489,20250318,,CLT263893079,ADV2948561,EMP27791495,Payment Issue,Call Centre,Low,2,,Escalated,
REQ002052727033,20241105,20241110,CLT354915430,ADV5666792,EMP32538935,Beneficiary Update,Email,Medium,5,5,Resolved,5
REQ351393608575,20231122,20231123,CLT305788927,ADV6517091,,Coverage Question,Advisor Portal,Low,2,1,Resolved,3
REQ006704245339,20250518,20250520,CLT003389699,,,Claim Inquiry,Client Portal/App,Medium,2,2,Resolved,4
REQ464335424952,20231013,20231015,CLT569829440,ADV2662402,EMP39545726,Payment Issue,Call Centre,Medium,2,2,Resolved,
REQ438329981131,20231104,20231105,CLT573333692,ADV4628188,EMP64092054,Password Reset,Client Portal/App,Low,1,1,Resolved,5
REQ310295671148,20240923,20240927,CLT602254773,,,Coverage Question,Call Centre,Low,2,4,Resolved,
REQ225957998430,20240623,20240624,CLT275033686,,,Claim Inquiry,Advisor Portal,Low,2,1,Resolved,4
REQ965207753330,20230220,20230224,CLT378467364,ADV2241859,,Coverage Question,Chat,Low,2,4,Resolved,
REQ316165504695,20240627,20240701,CLT352313947,,EMP83957878,Payment Issue,Advisor Portal,Low,2,4,Resolved,4
REQ560144022368,20230723,20230727,CLT215485512,,EMP71017780,Payment Issue,Email,Medium,2,4,Resolved,
REQ466931460965,20241223,20241225,CLT635781311,ADV8891512,,Password Reset,Advisor Portal,High,1,2,Resolved,
REQ577823173047,20230817,20230819,CLT000700552,ADV1039394,EMP68025763,Payment Issue,Call Centre,Medium,2,2,Resolved,
REQ835058911072,20251221,20251222,CLT114973402,,,Advisor Support,Email,Low,2,1,Resolved,
REQ754919917213,20230701,20230705,CLT581636105,ADV8916982,,Address Change,Call Centre,Low,3,4,Resolved,3
REQ778560749378,20241224,20250105,CLT833439214,,EMP13123104,Appeal,Advisor Portal,Low,10,12,Resolved,4
REQ597422263286,20250213,20250214,CLT169652365,,,Payment Issue,Email,Low,2,1,Resolved,5
REQ124309879961,20250225,20250225,CLT823373177,ADV1740281,,Payment Issue,Call Centre,Low,2,0,Resolved,
REQ811731046810,20250719,,CLT044068991,ADV7263712,,Advisor Support,Email,Low,2,,Pending,
REQ903685185296,20250203,20250206,CLT802030842,,EMP47163795,Address Change,Advisor Portal,Low,3,3,Resolved,5
REQ835294183124,20250925,20250925,CLT930671337,,EMP49602753,Password Reset,Email,Low,1,0,Resolved,5
REQ372342742550,20251013,20251019,CLT879022487,ADV6050537,,Beneficiary Update,Advisor Portal,Low,5,6,Resolved,
REQ919349873351,20240218,,CLT694952618,ADV0547866,EMP12488335,Payment Issue,Call Centre,Low,2,,Pending,
REQ261321912019,20231101,,CLT098824430,,,Address Change,Advisor Portal,Low,3,,Escalated,
REQ969343739304,20241221,20241230,CLT266790232,ADV8196423,EMP22123738,Plan Setup,Call Centre,Medium,7,9,Resolved,4
REQ644529377127,20251227,20251228,CLT798805228,,,Claim Inquiry,Client Portal/App,Low,2,1,Resolved,5
REQ078421790311,20231010,20231013,CLT834811794,ADV2717951,EMP56550573,Payment Issue,Call Centre,Medium,2,3,Resolved,5
REQ119293309967,20230710,20230711,CLT642519132,ADV6059315,,Coverage Question,Chat,Low,2,1,Resolved,
REQ769709516392,20231127,20231127,CLT302043041,,,Payment Issue,Call Centre,Medium,2,0,Resolved,5
REQ423722411869,20250808,20250811,CLT346609278,ADV9473832,EMP41717974,Payment Issue,Email,Medium,2,3,Resolved,5
REQ532571585836,20230403,20230406,CLT035616528,,EMP01221917,Payment Issue,Advisor Portal,Low,2,3,Resolved,5
REQ006425610330,20250517,20250518,CLT407425049,ADV8283483,,Address Change,Email,Low,3,1,Resolved,4
REQ461767987908,20231217,,CLT007995289,ADV4767401,EMP90786316,Coverage Question,Email,Medium,2,,Pending,
REQ709369288810,20230901,,CLT704948679,ADV2961815,EMP46169136,Advisor Support,Email,Low,2,,Pending,
REQ670386511858,20240828,,CLT348638606,ADV4251680,,Claim Inquiry,Email,Low,2,,Escalated,
