PolicyID,ClientID,EmployerID,AdvisorID,ProductCode,PolicyStartDate,PolicyEndDate,PolicyStatus,PaymentMode,UnderwritingClass,PlanTier,SumAssured,PremiumOrRate
POL0179933891,CLT795481773,EMP42804352,,IND_LIFE_PERM,2020-02-17,,Active,Monthly,Standard,,340568,81.85
POL4889002577,CLT274339189,,ADV3224779,GB_HEALTH,2019-08-09,2019-01-19,Cancelled,Bi-Weekly,,Family,,258.58
POL5427485703,CLT620678371,EMP42934324,ADV4617170,IND_HEALTH,2025-10-11,,Active,Monthly,Preferred,,61763,12.0
POL7286329994,CLT947984233,EMP95627864,ADV9741357,GB_HEALTH,2018-05-27,,Active,Monthly,,Single,,48.18
POL3336758217,CLT623434038,EMP72772625,ADV5506562,IND_HEALTH,2024-12-29,,Active,Bi-Weekly,Rated,,55218,12.0
POL1734449939,CLT774392060,,,IND_LIFE_TERM,2017-07-21,2022-09-14,Lapsed,Monthly,Standard,,126617,24.34
POL5974865140,CLT366255978,,ADV6005954,GB_DENTAL,2019-05-25,,Active,Monthly,,Single,,70.59
POL1197486359,CLT571615333,EMP00552206,,GB_LTD,2021-10-02,2024-07-02,Lapsed,Bi-Weekly,,Single,,37.46
POL0538114508,CLT790911210,,ADV3797901,GB_HEALTH,2016-10-12,,Active,Bi-Weekly,,Family,,242.79
POL8695575563,CLT057244811,,ADV1914496,GRS_DC,2021-10-18,,Active,Monthly,,,,0.61
POL0071798900,CLT531584669,,ADV1255817,GB_HEALTH,2020-10-28,,Active,Monthly,,Family,,167.74
POL2649462537,CLT092718012,,ADV9066504,GB_LTD,2015-12-09,,Active,Monthly,,Single,,94.16
POL7922901024,CLT798682991,,ADV4737705,GB_HEALTH,2016-07-22,,Active,Bi-Weekly,,Single,,66.22
POL1707945519,CLT663803205,,ADV1351379,GB_HEALTH,2024-12-17,,Active,Monthly,,Family,,228.17
POL3281874156,CLT197767056,,,GB_STD,2024-12-23,,Active,Monthly,,Family,,175.75
POL7598134374,CLT424438317,,ADV6266174,IND_HEALTH,2017-08-02,,Active,Monthly,Rated,,73197,13.82
POL7046813933,CLT387514250,EMP11655756,ADV2948561,GB_LTD,2024-09-30,,Active,Monthly,,Single,,28.93
POL3391113609,CLT317311324,EMP68808723,,GB_DENTAL,2021-11-02,,Active,Monthly,,Family,,123.0
POL8209926833,CLT818793336,EMP62335373,ADV5799899,GB_DENTAL,2024-08-06,,Active,Monthly,,Family,,280.6
POL4059579316,CLT677983327,,,GB_DENTAL,2019-06-17,,Active,Bi-Weekly,,Couple,,135.54
POL8911607418,CLT289076779,,ADV2771258,GB_DENTAL,2018-06-07,,Active,Monthly,,Single,,96.41
POL0852598287,CLT234028167,,ADV2962328,GB_HEALTH,2019-11-08,,Active,Bi-Weekly,,Single,,112.35
POL8171683766,CLT511929504,EMP11153925,,GB_HEALTH,2020-07-08,,Active,Monthly,,Single,,113.93
POL8012088128,CLT511193967,,ADV0547866,GB_DENTAL,2020-06-09,,Active,Monthly,,Family,,279.12
POL2106326817,CLT354945255,,ADV6521740,GB_DENTAL,2015-11-22,,Active,Monthly,,Single,,73.43
POL5680902290,CLT115924948,,,GB_DENTAL,2018-05-06,,Active,Monthly,,Single,,112.03
POL4097648295,CLT666191182,EMP73963062,ADV4593858,IND_HEALTH,2015-01-29,2021-07-06,Cancelled,Monthly,Preferred,,60523,12.0
POL1608927945,CLT191739876,,ADV6934932,GB_STD,2016-05-05,,Active,Bi-Weekly,,Family,,191.33
POL2529437674,CLT676094665,,ADV4634425,WEALTH_SEG,2021-03-05,,Active,Bi-Weekly,,,,0.25
POL9480335379,CLT888839881,EMP15066074,ADV0475444,IND_HEALTH,2023-08-19,,Active,Monthly,Standard,,38839,12.0
POL7204250818,CLT940083858,EMP79567236,,IND_HEALTH,2015-06-12,,Active,Monthly,Simplified,,62043,15.61
POL1527278213,CLT882056236,EMP46892960,ADV9568777,WEALTH_SEG,2021-06-07,,Active,Monthly,,,,0.72
POL4404658443,CLT641622815,EMP84539473,ADV2962328,GB_DENTAL,2025-07-06,,Active,Bi-Weekly,,Couple,,102.44
POL2923185726,CLT554774286,,ADV3250205,GRS_DC,2023-07-05,2025-06-12,Lapsed,Annual,,,,0.19
POL0179151434,CLT864705662,,ADV2993320,GB_HEALTH,2015-10-29,2023-05-22,Cancelled,Bi-Weekly,,Couple,,101.91
POL4999788687,CLT726421735,EMP89188734,ADV8891512,GB_LTD,2021-08-27,,Active,Monthly,,Single,,85.06
POL4612351207,CLT792991319,EMP15054465,,GB_STD,2019-10-02,2019-02-23,Lapsed,Monthly,,Single,,86.44
POL2930580925,CLT821900215,,ADV6422244,GB_HEALTH,2020-10-13,2022-12-23,Cancelled,Monthly,,Single,,57.55
POL6316730754,CLT554774286,,ADV3250205,GB_HEALTH,2017-12-19,,Active,Monthly,,Couple,,126.9
POL2662440704,CLT962078044,,,GB_HEALTH,2019-01-23,,Active,Monthly,,Single,,108.26
POL3049535980,CLT695493026,,,GB_STD,2023-12-14,,Active,Bi-Weekly,,Family,,120.02
POL1515744776,CLT258997190,,ADV1843067,GB_HEALTH,2018-08-03,,Active,Monthly,,Single,,85.59
POL4492551993,CLT286494506,,ADV3994951,GB_DENTAL,2025-03-24,,Active,Monthly,,Single,,122.79
POL7240829152,CLT197874285,,,GB_LTD,2021-01-26,,Active,Monthly,,Single,,64.09
POL6571513277,CLT351623713,,ADV2822836,IND_LIFE_TERM,2023-08-17,,Active,Monthly,Standard,,199654,55.46
POL9864977621,CLT304715989,,ADV3245480,GB_HEALTH,2023-02-08,,Active,Monthly,,Family,,181.64
POL9643870131,CLT513638214,,ADV0588323,IND_LIFE_TERM,2024-01-19,,Active,Monthly,Rated,,136982,18.29
POL3136946299,CLT679625029,,,IND_LIFE_TERM,2021-08-30,,Active,Monthly,Preferred,,42134,12.0
POL0626343700,CLT776024113,,,GB_STD,2024-07-13,,Active,Annual,,Single,,103.44
POL2493740640,CLT806311416,EMP96598400,ADV6493866,GB_HEALTH,2023-09-24,,Active,Monthly,,Family,,320.0
POL6750325842,CLT160443512,,,IND_LIFE_TERM,2021-07-23,,Active,Monthly,Rated,,90245,20.37
POL5469877225,CLT289543756,EMP71991845,ADV5653769,IND_LIFE_TERM,2020-09-21,,Active,Annual,Simplified,,81196,18.32
POL3945283938,CLT795481773,EMP42804352,,GB_DENTAL,2022-11-13,,Active,Monthly,,Single,,46.64
POL3225833373,CLT856405045,EMP28835560,ADV6782481,GB_STD,2019-03-11,,Active,Monthly,,Couple,,155.48
POL5847514117,CLT627065232,,ADV7331296,GB_LTD,2018-01-18,,Active,Bi-Weekly,,Single,,74.1
POL4936122949,CLT195768986,,,GB_HEALTH,2020-04-12,,Active,Monthly,,Single,,86.09
POL3651908561,CLT513755399,EMP59390575,,GB_STD,2023-08-06,2022-02-16,Lapsed,Monthly,,Single,,103.13
POL5113958471,CLT858483622,EMP83812210,ADV1556184,IND_LIFE_TERM,2018-10-29,,Active,Annual,Preferred,,69060,15.16
POL8534030236,CLT207023857,,ADV5506412,GB_HEALTH,2022-10-07,2021-06-20,Cancelled,Monthly,,Single,,66.1
POL0844638389,CLT608624214,EMP54550121,,GB_HEALTH,2024-10-03,,Active,Monthly,,Couple,,222.32
POL9976747707,CLT133536715,EMP50418222,ADV5427960,IND_HEALTH,2025-09-17,,Active,Monthly,Simplified,,209374,20.13
POL5039881176,CLT991258021,EMP46093065,ADV2977102,IND_LIFE_TERM,2021-07-05,,Active,Bi-Weekly,Simplified,,206211,57.86
POL3032605362,CLT324731449,,ADV5876819,IND_LIFE_PERM,2021-04-06,,Active,Bi-Weekly,Simplified,,117055,77.08
POL6761068738,CLT409837385,EMP20597777,ADV3541888,GB_HEALTH,2019-01-13,,Active,Monthly,,Single,,121.89
POL0584881874,CLT342095157,,ADV5800037,GB_HEALTH,2022-07-04,2021-02-04,Lapsed,Monthly,,Single,,66.11
POL1932419287,CLT357691841,EMP56325343,ADV5754124,GB_DENTAL,2023-04-27,,Active,Monthly,,Single,,124.17
POL4772834542,CLT534234298,EMP29586262,ADV9487791,WEALTH_SEG,2021-08-11,,Active,Bi-Weekly,,,,0.89
POL0871605097,CLT272600024,,ADV7068738,GB_HEALTH,2017-11-17,,Active,Bi-Weekly,,Single,,78.96
POL8919147801,CLT927165819,,ADV4563891,IND_LIFE_TERM,2023-01-24,2021-11-27,Cancelled,Monthly,Standard,,64545,15.59
POL3612748348,CLT348850447,,,GB_HEALTH,2019-05-21,,Active,Monthly,,Family,,223.27
POL4660719579,CLT484786807,,,GB_DENTAL,2022-06-23,,Active,Bi-Weekly,,Single,,52.59
POL6397533688,CLT556413796,EMP27571824,ADV6657853,GB_DENTAL,2016-02-16,,Active,Monthly,,Single,,43.09
POL8310730431,CLT976984064,EMP80455683,ADV0778975,IND_LIFE_PERM,2021-02-06,,Active,Monthly,Simplified,,168449,43.22
POL0527274347,CLT858904020,EMP83435141,,GB_DENTAL,2019-02-28,2020-05-18,Cancelled,Monthly,,Couple,,129.51
POL2649050267,CLT955961792,,ADV4355340,WEALTH_SEG,2015-11-08,2018-01-29,Cancelled,Monthly,,,,0.42
POL4261531877,CLT461397896,EMP36784932,ADV6940993,GB_HEALTH,2019-03-21,,Active,Monthly,,Single,,61.23
POL4584329460,CLT918221263,,ADV0118157,IND_LIFE_TERM,2025-07-04,,Active,Bi-Weekly,Standard,,68421,12.0
POL0190904418,CLT045770804,EMP63116236,,GB_DENTAL,2015-11-22,,Active,Monthly,,Family,,141.27
POL2016538140,CLT852564138,EMP86171599,ADV2783919,GB_HEALTH,2024-08-03,,Active,Monthly,,Single,,59.01
POL0835561906,CLT476345631,EMP76779446,ADV8520367,GB_STD,2021-03-06,2025-03-10,Lapsed,Monthly,,Single,,90.26
POL8685562056,CLT268492808,EMP71991845,ADV2948561,GRS_RRSP,2017-05-27,2018-07-13,Cancelled,Monthly,,,,0.21
POL2826344739,CLT034158394,EMP46648507,,IND_LIFE_PERM,2020-05-23,,Active,Monthly,Rated,,110885,79.34
POL5865013639,CLT045069270,EMP97447314,,IND_LIFE_TERM,2023-08-02,,Active,Monthly,Rated,,88070,32.99
POL4286818996,CLT158385296,EMP80361676,ADV0641106,GB_HEALTH,2022-04-04,2019-07-05,Lapsed,Bi-Weekly,,Family,,138.61
POL1803030600,CLT652011594,EMP92036505,ADV2297869,GB_LTD,2019-09-12,,Active,Monthly,,Single,,81.3
POL9728479225,CLT565541664,EMP59553158,,GB_HEALTH,2020-08-26,,Active,Monthly,,Couple,,199.85
POL4196575747,CLT799222105,EMP95800811,ADV8503800,GB_DENTAL,2024-09-24,,Active,Monthly,,Single,,85.53
POL7336367441,CLT842730519,EMP69487327,ADV8588843,IND_LIFE_TERM,2015-08-24,,Active,Monthly,Preferred,,104843,23.59
POL9567489823,CLT369086802,EMP94257300,ADV0194139,GB_HEALTH,2015-01-20,2023-12-22,Lapsed,Monthly,,Couple,,173.52
POL5022350445,CLT868183526,EMP92036505,,GB_DENTAL,2020-04-22,,Active,Annual,,Single,,87.89
POL3776111522,CLT474775608,,,IND_LIFE_TERM,2025-03-11,,Active,Bi-Weekly,Standard,,92333,13.79
POL8882242175,CLT990772378,,ADV1592143,GB_DENTAL,2024-11-13,,Active,Monthly,,Couple,,111.44
POL5097781776,CLT157243195,EMP73847107,ADV2465026,GB_STD,2018-10-29,,Active,Bi-Weekly,,Family,,246.6
POL3931653256,CLT416682887,EMP48681051,,GB_DENTAL,2024-11-14,,Active,Monthly,,Single,,175.74
POL7786575448,CLT533824606,EMP83957878,ADV5545004,GB_HEALTH,2024-12-01,,Active,Monthly,,Single,,55.05
POL4905610631,CLT350866931,EMP15066074,ADV0463380,GB_DENTAL,2020-01-29,,Active,Monthly,,Couple,,156.74
POL4108122354,CLT378685876,EMP14282158,ADV8268953,GRS_DC,2024-04-24,,Active,Monthly,,,,0.48
POL3447027552,CLT584410765,EMP54855103,,GB_HEALTH,2016-07-21,,Active,Monthly,,Family,,157.05
POL2843184223,CLT334358496,,ADV6777505,GB_DENTAL,2017-03-29,2022-06-12,Cancelled,Annual,,Single,,99.76
POL8322110703,CLT313203017,,ADV8503800,IND_LIFE_TERM,2016-08-14,,Active,Monthly,Simplified,,48022,21.37
POL7608620728,CLT950476227,,ADV7327371,GB_DENTAL,2018-07-07,,Active,Bi-Weekly,,Single,,84.68
POL2696755617,CLT514603542,EMP93296265,,GB_STD,2024-01-16,,Active,Monthly,,Family,,236.35
POL9159062186,CLT051063545,,ADV1255817,GB_HEALTH,2017-07-29,,Active,Bi-Weekly,,Single,,92.28
POL2798799541,CLT910302146,,,GB_DENTAL,2024-09-17,,Active,Monthly,,Single,,25.0
POL5194815840,CLT304905105,,ADV5969127,GB_STD,2020-10-21,,Active,Annual,,Single,,77.61
POL0547016799,CLT969077905,EMP80361676,ADV4892544,GB_HEALTH,2020-10-03,,Active,Monthly,,Single,,79.3
POL1561365070,CLT984279341,,ADV6059315,GB_HEALTH,2016-02-23,,Active,Monthly,,Single,,54.06
POL8593147698,CLT473591467,EMP85439619,,GB_DENTAL,2016-01-31,,Active,Bi-Weekly,,Single,,63.03
POL5808312422,CLT835249325,EMP77764727,,GB_HEALTH,2023-04-16,,Active,Monthly,,Single,,122.13
POL7362990277,CLT804075488,EMP98265666,,GB_HEALTH,2017-05-02,2019-07-02,Lapsed,Monthly,,Couple,,61.74
POL7217009110,CLT437148722,EMP40887645,ADV3782206,GB_DENTAL,2020-04-10,,Active,Bi-Weekly,,Family,,137.64
POL6152582902,CLT962207899,EMP17817374,,GB_LTD,2018-03-24,2024-01-09,Matured,Monthly,,Single,,63.94
POL0304220328,CLT765066556,EMP22406633,ADV7331296,GB_HEALTH,2024-12-19,,Active,Monthly,,Family,,154.43
POL5537823889,CLT842028097,,ADV5386661,GB_HEALTH,2016-01-29,,Active,Monthly,,Single,,48.19
POL3465037318,CLT225462696,EMP13690789,ADV5134754,IND_LIFE_PERM,2020-02-10,2025-06-12,Lapsed,Bi-Weekly,Standard,,38213,12.0
POL1286399125,CLT370110028,EMP35682394,ADV3742463,GB_LTD,2015-10-17,,Active,Monthly,,Single,,72.82
POL3008876562,CLT231236673,EMP14646266,,GB_DENTAL,2020-05-06,,Active,Monthly,,Couple,,161.5
POL2385071966,CLT878548678,,,GB_LTD,2016-03-30,,Active,Monthly,,Family,,196.73
POL7798765717,CLT945665387,,,GB_HEALTH,2018-09-30,,Active,Monthly,,Single,,85.31
POL8557178298,CLT360934625,,ADV5202250,GB_LTD,2016-09-17,,Active,Bi-Weekly,,Family,,285.5
POL5254112714,CLT981348078,EMP84666210,ADV1464332,GB_HEALTH,2023-12-21,2018-07-02,Lapsed,Bi-Weekly,,Single,,57.53
POL2368872328,CLT929963713,EMP82723262,ADV6592216,GB_HEALTH,2016-12-10,,Active,Monthly,,Single,,107.48
POL0683678890,CLT043707633,EMP68808723,ADV5375311,GB_HEALTH,2024-07-08,,Active,Monthly,,Single,,82.13
POL7578531128,CLT013990069,EMP04421004,ADV2961811,IND_LIFE_TERM,2018-11-25,,Active,Monthly,Rated,,51408,14.11
POL7387005204,CLT294666889,,,GB_HEALTH,2023-03-28,,Active,Bi-Weekly,,Couple,,95.45
POL4156917090,CLT973413685,EMP10214810,ADV7635177,GB_HEALTH,2017-02-05,,Active,Monthly,,Family,,182.96
POL3040362737,CLT119720450,EMP97559238,ADV7018596,GB_STD,2022-02-03,,Active,Monthly,,Couple,,108.89
POL3974132156,CLT428459070,EMP28274235,ADV5794798,GB_STD,2015-06-03,,Active,Monthly,,Family,,208.65
POL2706552700,CLT274545724,EMP40349959,ADV2095732,IND_LIFE_PERM,2020-02-14,,Active,Annual,Preferred,,93460,60.89
POL6056529408,CLT077676695,,,GB_HEALTH,2025-03-13,,Active,Monthly,,Couple,,90.19
POL8116902772,CLT312578350,EMP20689917,ADV2387605,GB_HEALTH,2024-10-29,,Active,Monthly,,Family,,172.06
POL5777135296,CLT259153159,EMP13456680,ADV3862371,IND_LIFE_TERM,2024-05-08,,Active,Bi-Weekly,Preferred,,171425,21.1
POL3186771447,CLT705021374,,ADV8283483,GB_HEALTH,2015-08-25,,Active,Monthly,,Family,,205.39
POL7339681689,CLT374728864,,,GB_HEALTH,2022-02-25,,Active,Monthly,,Single,,126.0
POL5051785808,CLT489215068,EMP19973074,ADV5794798,IND_HEALTH,2018-03-15,,Active,Monthly,Simplified,,42072,12.75
POL4065242113,CLT365090405,EMP85744683,ADV6586365,GB_HEALTH,2018-10-11,2023-06-29,Lapsed,Monthly,,Family,,165.5
POL6176149674,CLT919806206,,ADV0196283,GB_DENTAL,2021-04-04,,Active,Bi-Weekly,,Single,,84.25
POL9319693621,CLT868704312,,ADV6863523,GB_LTD,2018-11-04,,Active,Monthly,,Single,,100.76
POL4580721693,CLT832143345,EMP08418701,ADV1368804,IND_LIFE_PERM,2018-06-16,,Active,Annual,Standard,,41892,16.14
POL3738009485,CLT722927860,,ADV7032682,IND_HEALTH,2015-06-29,,Active,Monthly,Simplified,,25000,12.0
POL3136976426,CLT016049304,,ADV4930669,IND_HEALTH,2022-02-25,,Active,Monthly,Simplified,,126809,22.47
POL1674144790,CLT464732625,,ADV5552625,IND_LIFE_PERM,2021-01-08,,Active,Monthly,Preferred,,90456,48.43
POL9839728093,CLT385886902,,,IND_LIFE_TERM,2015-06-24,,Active,Monthly,Preferred,,97081,26.69
POL7207872265,CLT484573531,EMP38317406,ADV9270549,GB_HEALTH,2015-11-26,2025-05-18,Cancelled,Monthly,,Single,,94.14
POL9684310447,CLT292885176,EMP39545726,ADV5678778,GRS_DC,2018-11-29,,Active,Bi-Weekly,,,,0.46
POL8933113203,CLT995218559,EMP45017705,ADV5695653,GB_HEALTH,2016-09-04,,Active,Monthly,,Single,,74.65
POL1237420284,CLT589105064,,ADV6610177,GB_DENTAL,2024-01-13,,Active,Monthly,,Couple,,186.67
POL7875103186,CLT543727287,EMP97447314,ADV9609132,GB_HEALTH,2019-02-25,,Active,Monthly,,Single,,42.85
POL4871885816,CLT128710326,,ADV9650517,IND_LIFE_TERM,2021-07-03,2024-09-07,Cancelled,Monthly,Simplified,,240292,48.44
POL1108955273,CLT229358068,,ADV5678778,GB_DENTAL,2017-01-22,,Active,Monthly,,Family,,230.61
POL8974322160,CLT255508315,,ADV1390040,GB_HEALTH,2020-07-08,,Active,Monthly,,Family,,227.76
POL0217430367,CLT757084434,EMP64764694,,GB_HEALTH,2018-12-26,,Active,Bi-Weekly,,Single,,87.09
POL4168481250,CLT557749299,,ADV1773030,GB_DENTAL,2024-05-20,,Active,Bi-Weekly,,Family,,169.44
POL8850222008,CLT379833259,EMP16161482,ADV2254701,GB_DENTAL,2017-04-22,,Active,Monthly,,Family,,230.95
POL9684319369,CLT836096494,EMP19971006,ADV2822836,GRS_DC,2023-08-16,2025-08-25,Cancelled,Bi-Weekly,,,,0.57
POL2947315636,CLT708341347,,ADV0112363,GB_LTD,2024-09-22,,Active,Monthly,,Single,,50.09
POL0748047841,CLT718206505,,,GB_DENTAL,2023-05-29,,Active,Monthly,,Family,,141.9
POL7385590206,CLT135132001,EMP05220943,,IND_LIFE_PERM,2024-02-17,,Active,Bi-Weekly,Preferred,,60220,40.9
POL0941898635,CLT894129988,,,GB_DENTAL,2017-08-16,,Active,Monthly,,Family,,194.92
POL6691014680,CLT359901956,EMP68350744,ADV1818717,GB_HEALTH,2021-02-26,,Active,Monthly,,Family,,289.26
POL6009634134,CLT392842132,EMP31206964,,GB_HEALTH,2021-12-12,,Active,Bi-Weekly,,Couple,,81.81
POL4399166448,CLT765066556,EMP22406633,ADV7331296,GB_DENTAL,2019-10-17,,Active,Annual,,Couple,,88.27
POL4568983781,CLT698252133,,,IND_LIFE_PERM,2017-10-07,,Active,Monthly,Simplified,,78569,57.45
POL4949488919,CLT400208946,EMP24142036,,GRS_DC,2015-08-12,,Active,Monthly,,,,0.66
POL8295226692,CLT944936854,EMP96834489,,GB_STD,2015-11-11,2018-10-24,Lapsed,Monthly,,Family,,138.24
POL2516127872,CLT678881201,,ADV0904734,IND_HEALTH,2019-02-22,,Active,Annual,Rated,,46080,12.0
POL4998289236,CLT083491964,,,GRS_DC,2022-07-04,,Active,Monthly,,,,0.68
POL8794077340,CLT140304449,EMP77348517,ADV8455100,GB_DENTAL,2017-10-08,2022-02-28,Lapsed,Monthly,,Family,,320.0
POL2276649382,CLT094672086,,,GB_DENTAL,2023-04-08,,Active,Bi-Weekly,,Family,,229.47
POL5676528415,CLT717924693,,ADV0141358,GB_HEALTH,2021-10-03,,Active,Bi-Weekly,,Single,,145.36
POL3403481135,CLT589521465,EMP35921280,ADV3878818,GB_DENTAL,2017-09-28,,Active,Monthly,,Single,,114.46
POL0121938293,CLT729476556,EMP50547896,,GRS_RRSP,2016-08-18,,Active,Monthly,,,,0.79
POL1662279832,CLT130140188,,ADV8919992,GB_DENTAL,2023-11-22,2025-07-09,Lapsed,Monthly,,Family,,99.28
POL3978138305,CLT719086961,EMP21676113,ADV4161647,GB_DENTAL,2017-03-28,2018-04-27,Matured,Monthly,,Single,,89.52
POL7908811899,CLT329883361,,ADV4720841,GB_HEALTH,2021-11-17,,Active,Monthly,,Single,,98.91
POL5080629996,CLT869798316,,ADV6297959,GB_HEALTH,2025-04-12,,Active,Monthly,,Couple,,118.82
POL4647090704,CLT244420170,EMP12530875,ADV7327371,GB_HEALTH,2021-03-25,,Active,Annual,,Couple,,144.15
POL6344346375,CLT355513908,,ADV0778975,GB_DENTAL,2018-04-11,,Active,Monthly,,Single,,46.65
POL2004706274,CLT610718481,EMP57611719,,IND_LIFE_PERM,2015-04-17,,Active,Monthly,Preferred,,47554,36.03
POL2400102261,CLT258051105,EMP67582701,,GB_DENTAL,2016-06-08,,Active,Monthly,,Single,,99.11
POL1880431423,CLT473539126,,ADV4492250,GB_DENTAL,2022-12-30,,Active,Monthly,,Single,,72.99
POL3924916497,CLT973257417,,ADV8268494,IND_LIFE_PERM,2020-05-25,,Active,Monthly,Simplified,,92683,21.4
POL7200521904,CLT969981612,EMP26618180,ADV8829710,GB_DENTAL,2021-05-24,,Active,Monthly,,Single,,71.57
POL9814444482,CLT611027020,EMP60688022,ADV5542760,GB_LTD,2025-07-03,,Active,Bi-Weekly,,Family,,164.65
POL6507844739,CLT341150120,EMP73750442,,GB_HEALTH,2018-04-14,,Active,Bi-Weekly,,Single,,76.84
POL4724162008,CLT515172287,EMP79567236,ADV4894870,GB_HEALTH,2020-10-07,,Active,Monthly,,Family,,99.31
POL6590389594,CLT562212618,,,IND_LIFE_TERM,2020-02-10,,Active,Monthly,Rated,,72701,17.16
POL6259496117,CLT678494795,EMP12078835,,GRS_DC,2024-12-21,,Active,Annual,,,,0.42
POL4997948613,CLT234663277,,ADV9795977,IND_LIFE_PERM,2025-01-05,,Active,Monthly,Rated,,77461,28.11
POL9860693938,CLT569079899,EMP81596933,,GB_HEALTH,2021-08-13,,Active,Monthly,,Couple,,134.1
POL0767507727,CLT209443938,,ADV4086020,GB_HEALTH,2023-07-29,2021-08-26,Cancelled,Monthly,,Couple,,188.49
POL4600246823,CLT256655447,EMP54444445,ADV9169308,GB_DENTAL,2017-06-11,,Active,Monthly,,Family,,227.54
POL2460428168,CLT362260374,EMP66566074,ADV6777505,GRS_DC,2024-08-19,,Active,Monthly,,,,0.25
POL9078263904,CLT956539989,EMP51769739,ADV3477567,GB_HEALTH,2021-09-29,,Active,Bi-Weekly,,Single,,124.19
POL0613905278,CLT635437566,EMP52372557,ADV0140171,IND_LIFE_TERM,2021-09-10,,Active,Monthly,Preferred,,79069,13.58
POL0035762209,CLT612073115,,,IND_HEALTH,2018-04-15,,Active,Monthly,Standard,,78928,12.0
POL5869069435,CLT448628327,,,IND_LIFE_TERM,2023-10-23,,Active,Monthly,Standard,,65627,20.63
POL9175474138,CLT267333467,EMP66224853,ADV1876842,GB_HEALTH,2016-11-15,,Active,Monthly,,Single,,126.66
POL8009186593,CLT717557370,,ADV1414165,GB_HEALTH,2022-01-08,,Active,Monthly,,Single,,25.0
POL6597000797,CLT204293631,,ADV3302901,GRS_DC,2020-01-05,,Active,Annual,,,,0.52
POL2134239139,CLT225982846,EMP24142036,ADV7032682,WEALTH_SEG,2016-12-21,,Active,Monthly,,,,0.5
POL3018757665,CLT785967125,,ADV6667981,GRS_RRSP,2025-07-27,,Active,Monthly,,,,0.67
POL6468265059,CLT105935189,,ADV0750677,GB_DENTAL,2025-03-13,,Active,Annual,,Couple,,133.45
POL7478939051,CLT232985783,EMP96598400,ADV3878818,GB_HEALTH,2025-11-08,,Active,Monthly,,Single,,62.66
POL4670515493,CLT544044278,EMP25684028,ADV2263711,GRS_DC,2021-11-23,,Active,Bi-Weekly,,,,0.34
POL8335577844,CLT933631286,EMP06985094,ADV4857075,GB_DENTAL,2016-05-06,,Active,Monthly,,Couple,,108.83
POL8811330974,CLT326331915,,ADV4987087,IND_LIFE_PERM,2022-12-02,,Active,Monthly,Rated,,135482,78.06
POL2844498110,CLT757192113,,ADV7700991,GB_HEALTH,2022-03-09,2025-01-13,Lapsed,Monthly,,Single,,72.56
POL5539332676,CLT786556473,,ADV1029692,GB_HEALTH,2015-09-20,,Active,Bi-Weekly,,Single,,74.4
POL0653511407,CLT181825894,,,IND_LIFE_TERM,2023-06-17,,Active,Monthly,Preferred,,76869,12.0
POL2589798233,CLT612983542,,,IND_LIFE_TERM,2019-01-09,,Active,Bi-Weekly,Preferred,,50936,18.93
POL6224118264,CLT657737761,EMP72772625,ADV0754919,WEALTH_SEG,2023-03-04,,Active,Monthly,,,,0.73
POL4225039825,CLT991756011,EMP81637086,ADV6908306,GB_HEALTH,2015-11-15,,Active,Monthly,,Couple,,144.59
POL6882074902,CLT986756206,EMP32210908,ADV4634425,WEALTH_SEG,2020-12-11,,Active,Bi-Weekly,,,,0.49
POL0633828975,CLT144531766,,ADV2448770,GB_DENTAL,2018-10-10,,Active,Monthly,,Couple,,93.85
POL6798514463,CLT814025620,,,GB_HEALTH,2025-02-11,,Active,Monthly,,Single,,127.65
POL1685722448,CLT641117933,,ADV7263712,GRS_DC,2018-09-04,,Active,Monthly,,,,0.66
POL4778173608,CLT244518544,,ADV4338714,GRS_RRSP,2017-12-03,,Active,Annual,,,,0.62
POL8637644563,CLT262843981,EMP18131472,ADV8232111,GB_HEALTH,2016-05-14,,Active,Monthly,,Family,,245.99
POL4370958623,CLT006793471,,ADV5426850,GB_DENTAL,2021-08-11,,Active,Monthly,,Single,,70.81
POL2644083774,CLT480070561,EMP36784932,,GB_HEALTH,2016-06-09,,Active,Monthly,,Single,,82.07
POL3924679865,CLT674833675,EMP17730948,ADV1948398,GB_STD,2023-03-31,2023-03-08,Cancelled,Monthly,,Single,,110.01
POL8293536783,CLT583101748,EMP15054465,,GB_DENTAL,2021-04-05,,Active,Monthly,,Single,,82.8
POL2434517333,CLT624921932,EMP73079048,ADV0206523,IND_LIFE_TERM,2019-05-03,2019-10-09,Lapsed,Monthly,Standard,,42457,12.0
POL8093902961,CLT005307506,EMP32199135,ADV2333456,GB_STD,2021-08-31,2020-10-02,Cancelled,Monthly,,Couple,,130.44
POL6357306368,CLT282274852,,ADV8481195,GB_HEALTH,2025-09-14,,Active,Monthly,,Family,,137.3
POL2090663109,CLT169687789,EMP43511585,ADV3463969,GRS_DC,2019-01-12,,Active,Monthly,,,,0.79
POL8486337433,CLT798836851,,,GB_HEALTH,2018-09-30,,Active,Monthly,,Single,,31.48
POL5912033958,CLT526321302,,,GB_HEALTH,2019-02-14,,Active,Monthly,,Single,,91.39
POL6133649396,CLT180160968,EMP98462855,ADV9881375,IND_LIFE_TERM,2019-11-02,,Active,Monthly,Preferred,,53225,14.64
